par_state,par_county,kid_race,par_pctile,shrunk_xkid_stubalance2020,county_name
28,141,Hispanic,25,6801,Tishomingo
28,141,Black,-9,13155,Tishomingo
28,141,Hispanic,50,11680.5,Tishomingo
28,141,White,50,6261.5,Tishomingo
28,143,White,75,6255,Tunica
28,143,White,-9,4892.307692307692,Tunica
28,143,Black,75,28330,Tunica
28,143,Black,50,21025,Tunica
28,143,Pooled,25,11606.00970873786,Tunica
28,143,Black,-9,16155,Tunica
28,143,Pooled,75,17881.28571428571,Tunica
28,143,Pooled,50,14743.64771151179,Tunica
28,143,Hispanic,25,4928,Tunica
28,143,Hispanic,75,12970,Tunica
28,143,White,25,3893,Tunica
28,143,Pooled,-9,13197.5652173913,Tunica
28,143,White,50,5074,Tunica
28,143,Hispanic,-9,8949,Tunica
28,143,Hispanic,50,8949,Tunica
28,143,Black,25,13720,Tunica
28,145,White,-9,6349.434782608696,Union
28,145,Black,50,15985,Union
28,145,Black,25,12750,Union
28,145,White,75,7694,Union
28,145,Pooled,-9,7591.5625,Union
28,145,Hispanic,50,4592.5,Union
28,145,Pooled,25,7046.339181286549,Union
28,145,White,50,6457,Union
28,145,Pooled,75,8388.42735042735,Union
28,145,Pooled,50,7717.38326585695,Union
28,145,Black,75,19220,Union
28,145,Black,-9,13785.2,Union
28,145,Hispanic,-9,4592.5,Union
28,145,Hispanic,75,4954,Union
28,145,White,25,5220,Union
28,145,Hispanic,25,4231,Union
28,147,Pooled,75,11525.5,Walthall
28,147,Black,50,23165,Walthall
28,147,Black,25,18390,Walthall
28,147,Pooled,25,12405.83561643836,Walthall
28,147,Black,75,27940,Walthall
28,147,White,75,6094,Walthall
28,147,Hispanic,75,27580,Walthall
28,147,White,25,4582,Walthall
28,147,Hispanic,-9,19060,Walthall
28,147,Hispanic,50,19060,Walthall
28,147,Pooled,50,11965.66780821918,Walthall
28,147,Pooled,-9,12188.0206185567,Walthall
28,147,Black,-9,19248.42696629214,Walthall
28,147,White,50,5338,Walthall
28,147,White,-9,5143.154639175258,Walthall
28,147,Hispanic,25,10540,Walthall
28,149,Pooled,25,15203.95206243032,Warren
28,149,Asian,50,9545,Warren
28,149,Pooled,-9,14327.1891025641,Warren
28,149,White,25,5538,Warren
28,149,Hispanic,75,16490,Warren
28,149,White,-9,7589.357142857143,Warren
28,149,Black,50,28150,Warren
28,149,Asian,25,13730,Warren
28,149,Black,25,20380,Warren
28,149,Black,-9,22781.22448979592,Warren
28,149,Pooled,75,13140.98039215686,Warren
28,149,Asian,-9,9545,Warren
28,149,Hispanic,-9,10817.5,Warren
28,149,White,75,8729,Warren
28,149,Asian,75,5360,Warren
28,149,Pooled,50,14172.46622729359,Warren
28,149,Hispanic,25,5145,Warren
28,149,Black,75,35920,Warren
28,149,Hispanic,50,10817.5,Warren
28,149,White,50,7133.5,Warren
28,151,Pooled,50,19331.93208399665,Washington
28,151,White,50,8440.5,Washington
28,151,Asian,75,17000,Washington
28,151,AIAN,75,7353,Washington
28,151,Hispanic,75,12080,Washington
28,151,Black,-9,26574.79532163743,Washington
28,151,Black,25,25030,Washington
28,151,White,75,10350,Washington
28,151,Asian,25,10880,Washington
28,151,AIAN,25,5558,Washington
28,151,Hispanic,25,10480,Washington
28,151,Pooled,75,17795.35793357934,Washington
28,151,Asian,-9,13940,Washington
28,151,Black,50,33285,Washington
28,151,AIAN,-9,6455.5,Washington
28,151,White,-9,8571.287671232876,Washington
28,151,White,25,6531,Washington
28,151,AIAN,50,6455.5,Washington
28,151,Pooled,-9,20092.34296365331,Washington
28,151,Hispanic,-9,11280,Washington
28,151,Pooled,25,20868.50623441397,Washington
28,151,Hispanic,50,11280,Washington
28,151,Asian,50,13940,Washington
28,151,Black,75,41540,Washington
28,153,Hispanic,25,6496,Wayne
28,153,Black,25,18390,Wayne
28,153,Hispanic,-9,6228,Wayne
28,153,Pooled,75,10154.85714285714,Wayne
28,153,Pooled,25,12799.87428571429,Wayne
28,153,Hispanic,75,5960,Wayne
28,153,White,75,7060,Wayne
28,153,White,50,6759,Wayne
28,153,White,-9,6714.735294117647,Wayne
28,153,White,25,6458,Wayne
28,153,Black,50,26540,Wayne
28,153,Black,75,34690,Wayne
28,153,Pooled,-9,12044.15510204082,Wayne
28,153,Black,-9,19681.08910891089,Wayne
28,153,Hispanic,50,6228,Wayne
28,153,Pooled,50,11477.36571428572,Wayne
28,155,White,25,6843,Webster
28,155,White,75,5902,Webster
28,155,Hispanic,25,6221,Webster
28,155,White,-9,6495.726190476191,Webster
28,155,Black,25,20450,Webster
28,155,Pooled,25,11296.03529411765,Webster
28,155,Hispanic,75,11510,Webster
28,155,Black,75,39600,Webster
28,155,Hispanic,50,8865.5,Webster
28,155,Pooled,-9,11765.3515625,Webster
28,155,Pooled,75,12693.06976744186,Webster
28,155,Pooled,50,11994.55253077975,Webster
28,155,White,50,6372.5,Webster
28,155,Hispanic,-9,8865.5,Webster
28,155,Black,50,30025,Webster
28,155,Black,-9,24705.55555555555,Webster
28,157,Pooled,50,17991.70718420156,Wilkinson
28,157,Pooled,75,18671.21212121212,Wilkinson
28,157,Black,50,22610,Wilkinson
28,157,White,-9,10124,Wilkinson
28,157,White,75,11990,Wilkinson
28,157,White,25,8258,Wilkinson
28,157,Black,75,25770,Wilkinson
28,157,White,50,10124,Wilkinson
28,157,Pooled,-9,17679.80327868852,Wilkinson
28,157,Black,25,19450,Wilkinson
28,157,Black,-9,20599.09090909091,Wilkinson
28,157,Pooled,25,17312.20224719101,Wilkinson
28,159,White,75,8580,Winston
28,159,AIAN,-9,5370.5,Winston
28,159,Hispanic,50,14140,Winston
28,159,White,25,6644,Winston
28,159,Black,50,23050,Winston
28,159,Hispanic,-9,14140,Winston
28,159,Pooled,25,13718.7380952381,Winston
28,159,AIAN,25,4888,Winston
28,159,Black,75,28250,Winston
28,159,Hispanic,25,8580,Winston
28,159,Hispanic,75,19700,Winston
28,159,Pooled,50,12794.69717261905,Winston
28,159,Pooled,75,11870.65625,Winston
28,159,AIAN,75,5853,Winston
28,159,AIAN,50,5370.5,Winston
28,159,Black,-9,18663.91304347826,Winston
28,159,White,-9,7544.910891089109,Winston
28,159,Black,25,17850,Winston
28,159,White,50,7612,Winston
28,159,Pooled,-9,13208.9224137931,Winston
28,161,White,75,8521,Yalobusha
28,161,Pooled,25,10415.30693069307,Yalobusha
28,161,Hispanic,50,8608.5,Yalobusha
28,161,Black,25,15710,Yalobusha
28,161,Pooled,-9,11465.06382978723,Yalobusha
28,161,White,-9,6515.736842105263,Yalobusha
28,161,Black,-9,18465.08771929824,Yalobusha
28,161,Hispanic,-9,8608.5,Yalobusha
28,161,White,25,5346,Yalobusha
28,161,Hispanic,75,10830,Yalobusha
28,161,Hispanic,25,6387,Yalobusha
28,161,Pooled,75,14115.7,Yalobusha
28,161,White,50,6933.5,Yalobusha
28,161,Black,50,25525,Yalobusha
28,161,Black,75,35340,Yalobusha
28,161,Pooled,50,12265.50346534654,Yalobusha
28,163,Pooled,25,16761.12142857143,Yazoo
28,163,Hispanic,25,15230,Yazoo
28,163,Pooled,50,14900.68119621342,Yazoo
28,163,White,75,7480,Yazoo
28,163,White,-9,6971.955555555555,Yazoo
28,163,Pooled,-9,15910.34159779614,Yazoo
28,163,White,50,6997,Yazoo
28,163,Hispanic,-9,19880,Yazoo
28,163,Black,50,27020,Yazoo
28,163,Black,75,33700,Yazoo
28,163,Black,-9,21250.90909090909,Yazoo
28,163,Black,25,20340,Yazoo
28,163,Hispanic,50,19880,Yazoo
28,163,White,25,6514,Yazoo
28,163,Pooled,75,13040.24096385542,Yazoo
28,163,Hispanic,75,24530,Yazoo
29,1,White,25,10050,Adair
29,1,Asian,25,14700,Adair
29,1,Hispanic,75,11350,Adair
29,1,Black,25,18440,Adair
29,1,Pooled,-9,14406.09061488673,Adair
29,1,Pooled,25,10373.73722627737,Adair
29,1,Black,50,22220,Adair
29,1,White,50,13810,Adair
29,1,Pooled,50,13995.82210151078,Adair
29,1,White,-9,14271.75438596491,Adair
29,1,Hispanic,-9,9724,Adair
29,1,Hispanic,25,8098,Adair
29,1,Asian,50,16060,Adair
29,1,Black,-9,22220,Adair
29,1,Asian,75,17420,Adair
29,1,Asian,-9,16060,Adair
29,1,Pooled,75,17617.90697674419,Adair
29,1,Black,75,26000,Adair
29,1,White,75,17570,Adair
29,1,Hispanic,50,9724,Adair
29,3,Pooled,-9,9373.768924302789,Andrew
29,3,Black,-9,18540,Andrew
29,3,White,-9,9033.617021276596,Andrew
29,3,White,75,10340,Andrew
29,3,Hispanic,50,10199.5,Andrew
29,3,White,25,7270,Andrew
29,3,Pooled,75,10816.36363636364,Andrew
29,3,Hispanic,-9,10199.5,Andrew
29,3,Black,75,27040,Andrew
29,3,White,50,8805,Andrew
29,3,Hispanic,25,9729,Andrew
29,3,Black,25,10040,Andrew
29,3,Hispanic,75,10670,Andrew
29,3,Pooled,25,7463.666666666667,Andrew
29,3,Black,50,18540,Andrew
29,3,Pooled,50,9140.015151515152,Andrew
29,5,White,75,10080,Atchison
29,5,Pooled,-9,10719.14893617021,Atchison
29,5,Hispanic,-9,11045,Atchison
29,5,White,25,11270,Atchison
29,5,Hispanic,75,13750,Atchison
29,5,Pooled,75,10399.13043478261,Atchison
29,5,White,50,10675,Atchison
29,5,Pooled,25,11025.83333333333,Atchison
29,5,White,-9,10688.83720930233,Atchison
29,5,Pooled,50,10712.48188405797,Atchison
29,5,Hispanic,50,11045,Atchison
29,5,Hispanic,25,8340,Atchison
29,7,White,-9,9689.839285714286,Audrain
29,7,Hispanic,25,10060,Audrain
29,7,Asian,75,10020,Audrain
29,7,Hispanic,-9,10790,Audrain
29,7,Asian,-9,9619,Audrain
29,7,Asian,25,9218,Audrain
29,7,White,75,11130,Audrain
29,7,Hispanic,50,10790,Audrain
29,7,Pooled,75,11789.15887850467,Audrain
29,7,Hispanic,75,11520,Audrain
29,7,White,25,8143,Audrain
29,7,Black,25,16310,Audrain
29,7,Black,75,25620,Audrain
29,7,Black,-9,19483.86363636364,Audrain
29,7,Black,50,20965,Audrain
29,7,Pooled,25,8970.869841269841,Audrain
29,7,White,50,9636.5,Audrain
29,7,Pooled,50,10380.01435988726,Audrain
29,7,Pooled,-9,10393.30817610063,Audrain
29,7,Asian,50,9619,Audrain
29,9,Asian,25,9265,Barry
29,9,White,-9,7446.243150684932,Barry
29,9,White,25,6838,Barry
29,9,Hispanic,-9,5513.083333333333,Barry
29,9,AIAN,25,4184,Barry
29,9,Pooled,50,7973.060498768473,Barry
29,9,Black,50,17590,Barry
29,9,White,50,7753.5,Barry
29,9,Hispanic,50,6871,Barry
29,9,Asian,-9,9817.5,Barry
29,9,AIAN,75,7536,Barry
29,9,Black,75,22440,Barry
29,9,Pooled,25,6694.508928571428,Barry
29,9,Pooled,-9,7566.932352941177,Barry
29,9,AIAN,-9,5860,Barry
29,9,Asian,50,9817.5,Barry
29,9,Asian,75,10370,Barry
29,9,Black,-9,17590,Barry
29,9,Hispanic,75,10130,Barry
29,9,Hispanic,25,3612,Barry
29,9,Black,25,12740,Barry
29,9,White,75,8669,Barry
29,9,Pooled,75,9251.612068965518,Barry
29,9,AIAN,50,5860,Barry
29,11,Pooled,50,10787.10884070058,Barton
29,11,Hispanic,-9,19131.5,Barton
29,11,Hispanic,75,30390,Barton
29,11,Pooled,75,13227.27272727273,Barton
29,11,Hispanic,25,7873,Barton
29,11,Hispanic,50,19131.5,Barton
29,11,White,25,8365,Barton
29,11,White,-9,9759.071856287424,Barton
29,11,Pooled,-9,10187.52571428571,Barton
29,11,Pooled,25,8346.944954128441,Barton
29,11,White,75,12120,Barton
29,11,White,50,10242.5,Barton
29,13,Black,75,26720,Bates
29,13,White,50,8691.5,Bates
29,13,Hispanic,75,12440,Bates
29,13,AIAN,50,11400,Bates
29,13,Pooled,-9,8871.885462555067,Bates
29,13,AIAN,-9,11400,Bates
29,13,White,-9,8283.497536945813,Bates
29,13,Black,50,19525,Bates
29,13,Hispanic,25,8802,Bates
29,13,Black,25,12330,Bates
29,13,Hispanic,-9,10621,Bates
29,13,AIAN,25,6930,Bates
29,13,White,25,6453,Bates
29,13,Pooled,50,9291.574162679426,Bates
29,13,White,75,10930,Bates
29,13,Pooled,75,11866.42105263158,Bates
29,13,Black,-9,19525,Bates
29,13,Pooled,25,6716.727272727273,Bates
29,13,Hispanic,50,10621,Bates
29,13,AIAN,75,15870,Bates
29,15,White,75,13240,Benton
29,15,Pooled,25,7893.315789473684,Benton
29,15,Hispanic,25,7218,Benton
29,15,Hispanic,75,8418,Benton
29,15,Pooled,-9,9474.121428571429,Benton
29,15,White,25,7923,Benton
29,15,Hispanic,-9,7818,Benton
29,15,Pooled,75,12811.37777777778,Benton
29,15,White,50,10581.5,Benton
29,15,Pooled,50,10352.34678362573,Benton
29,15,White,-9,9574.492424242424,Benton
29,15,Hispanic,50,7818,Benton
29,17,White,75,8397,Bollinger
29,17,Hispanic,-9,8087.5,Bollinger
29,17,Hispanic,50,8087.5,Bollinger
29,17,Pooled,25,5652.926829268293,Bollinger
29,17,Pooled,-9,6599.967213114754,Bollinger
29,17,Hispanic,75,9841,Bollinger
29,17,Hispanic,25,6334,Bollinger
29,17,Pooled,50,7097.163414634146,Bollinger
29,17,Pooled,75,8541.4,Bollinger
29,17,White,50,7007.5,Bollinger
29,17,White,25,5618,Bollinger
29,17,White,-9,6495.578947368421,Bollinger
29,19,White,50,12365,Boone
29,19,Pooled,25,12521.62589928058,Boone
29,19,Asian,-9,13832,Boone
29,19,Asian,25,21070,Boone
29,19,Hispanic,50,13195,Boone
29,19,Black,75,26330,Boone
29,19,Hispanic,75,12560,Boone
29,19,Pooled,-9,13342.57005758157,Boone
29,19,AIAN,-9,11546.5,Boone
29,19,AIAN,75,16580,Boone
29,19,Black,25,16320,Boone
29,19,White,75,13480,Boone
29,19,Black,-9,18490.84337349398,Boone
29,19,Hispanic,25,13830,Boone
29,19,White,-9,12694.43181818182,Boone
29,19,AIAN,50,11546.5,Boone
29,19,Pooled,50,13205.96494964029,Boone
29,19,Black,50,21325,Boone
29,19,Pooled,75,13890.304,Boone
29,19,Hispanic,-9,13195,Boone
29,19,White,25,11250,Boone
29,19,Asian,50,15900,Boone
29,19,Asian,75,10730,Boone
29,19,AIAN,25,6513,Boone
29,21,Asian,25,15490,Buchanan
29,21,White,50,9600,Buchanan
29,21,White,75,11330,Buchanan
29,21,Hispanic,75,10090,Buchanan
29,21,Asian,75,35290,Buchanan
29,21,White,25,7870,Buchanan
29,21,Asian,50,25390,Buchanan
29,21,Black,75,27220,Buchanan
29,21,Hispanic,-9,11035.55555555555,Buchanan
29,21,Pooled,50,10054.91585652028,Buchanan
29,21,Black,-9,16756.58536585366,Buchanan
29,21,Asian,-9,25390,Buchanan
29,21,Pooled,75,11677.51592356688,Buchanan
29,21,Pooled,25,8432.315789473685,Buchanan
29,21,Black,50,20720,Buchanan
29,21,Black,25,14220,Buchanan
29,21,AIAN,-9,12115.5,Buchanan
29,21,AIAN,75,16970,Buchanan
29,21,Hispanic,25,11940,Buchanan
29,21,Pooled,-9,10106.91372226787,Buchanan
29,21,Hispanic,50,11015,Buchanan
29,21,White,-9,9700.852017937219,Buchanan
29,21,AIAN,25,7261,Buchanan
29,21,AIAN,50,12115.5,Buchanan
29,23,Hispanic,-9,7097.5,Butler
29,23,Asian,50,13570,Butler
29,23,AIAN,50,6795,Butler
29,23,Pooled,75,11493.28421052632,Butler
29,23,Pooled,25,8127.72625698324,Butler
29,23,Asian,-9,13570,Butler
29,23,AIAN,-9,6795,Butler
29,23,Black,25,14610,Butler
29,23,White,75,11030,Butler
29,23,AIAN,25,5051,Butler
29,23,White,-9,8742.515463917525,Butler
29,23,White,50,9269,Butler
29,23,White,25,7508,Butler
29,23,AIAN,75,8539,Butler
29,23,Hispanic,50,7097.5,Butler
29,23,Asian,75,16070,Butler
29,23,Asian,25,11070,Butler
29,23,Pooled,-9,9294.616788321167,Butler
29,23,Black,75,22590,Butler
29,23,Hispanic,75,7367,Butler
29,23,Hispanic,25,6828,Butler
29,23,Pooled,50,9810.505233754779,Butler
29,23,Black,50,18600,Butler
29,23,Black,-9,16246.92307692308,Butler
29,25,Pooled,75,11406.08695652174,Caldwell
29,25,Pooled,25,7640.582089552238,Caldwell
29,25,Hispanic,50,13132.5,Caldwell
29,25,White,-9,8871.799999999999,Caldwell
29,25,White,25,7033,Caldwell
29,25,Hispanic,25,17210,Caldwell
29,25,Pooled,-9,9173.442477876106,Caldwell
29,25,Hispanic,-9,13132.5,Caldwell
29,25,White,75,11630,Caldwell
29,25,White,50,9331.5,Caldwell
29,25,Pooled,50,9523.334523036989,Caldwell
29,25,Hispanic,75,9055,Caldwell
29,27,Pooled,75,11518.09430255403,Callaway
29,27,Hispanic,25,8082,Callaway
29,27,White,25,9607,Callaway
29,27,Hispanic,-9,10496,Callaway
29,27,AIAN,75,15720,Callaway
29,27,AIAN,50,11177,Callaway
29,27,AIAN,25,6634,Callaway
29,27,Asian,25,10370,Callaway
29,27,Asian,75,11890,Callaway
29,27,Asian,50,11130,Callaway
29,27,White,-9,10381.45555555556,Callaway
29,27,Pooled,-9,10844.128,Callaway
29,27,Black,-9,18768.65384615385,Callaway
29,27,White,75,11090,Callaway
29,27,AIAN,-9,11177,Callaway
29,27,Pooled,50,10831.77423885339,Callaway
29,27,Black,25,17560,Callaway
29,27,Black,50,19655,Callaway
29,27,White,50,10348.5,Callaway
29,27,Asian,-9,11130,Callaway
29,27,Hispanic,50,10496,Callaway
29,27,Black,75,21750,Callaway
29,27,Pooled,25,10145.45417515275,Callaway
29,27,Hispanic,75,12910,Callaway
29,29,Pooled,75,11140.128,Camden
29,29,Asian,25,9129,Camden
29,29,Black,25,17410,Camden
29,29,Hispanic,50,8295,Camden
29,29,Hispanic,25,6360,Camden
29,29,Pooled,-9,10318.71518987342,Camden
29,29,Asian,50,8846.5,Camden
29,29,Black,-9,18835,Camden
29,29,White,25,9826,Camden
29,29,AIAN,-9,17966.5,Camden
29,29,Pooled,25,9781.141361256545,Camden
29,29,Pooled,50,10460.63468062827,Camden
29,29,Hispanic,-9,8295,Camden
29,29,AIAN,25,4263,Camden
29,29,Asian,-9,8846.5,Camden
29,29,White,50,10003,Camden
29,29,Asian,75,8564,Camden
29,29,Hispanic,75,10230,Camden
29,29,Black,50,18835,Camden
29,29,White,75,10180,Camden
29,29,White,-9,9961.866197183099,Camden
29,29,Black,75,20260,Camden
29,29,AIAN,75,31670,Camden
29,29,AIAN,50,17966.5,Camden
29,31,Asian,25,21790,Cape Girardeau
29,31,White,50,10281,Cape Girardeau
29,31,AIAN,75,18790,Cape Girardeau
29,31,White,25,8162,Cape Girardeau
29,31,White,75,12400,Cape Girardeau
29,31,Pooled,75,12858.00766283525,Cape Girardeau
29,31,Asian,-9,23445,Cape Girardeau
29,31,Hispanic,50,11270,Cape Girardeau
29,31,AIAN,25,11670,Cape Girardeau
29,31,Black,-9,16743.58208955224,Cape Girardeau
29,31,Hispanic,75,12530,Cape Girardeau
29,31,Hispanic,25,10010,Cape Girardeau
29,31,AIAN,-9,15230,Cape Girardeau
29,31,Hispanic,-9,11270,Cape Girardeau
29,31,Pooled,50,11098.8191348477,Cape Girardeau
29,31,Asian,50,23445,Cape Girardeau
29,31,White,-9,10778.04938271605,Cape Girardeau
29,31,Black,50,21640,Cape Girardeau
29,31,AIAN,50,15230,Cape Girardeau
29,31,Black,75,28620,Cape Girardeau
29,31,Pooled,25,9339.630606860159,Cape Girardeau
29,31,Black,25,14660,Cape Girardeau
29,31,Pooled,-9,11378.0244173141,Cape Girardeau
29,31,Asian,75,25100,Cape Girardeau
29,33,Black,25,10430,Carroll
29,33,White,25,7252,Carroll
29,33,Black,-9,14365,Carroll
29,33,Pooled,-9,8976.697986577181,Carroll
29,33,Hispanic,25,11630,Carroll
29,33,Black,75,18300,Carroll
29,33,Hispanic,75,14820,Carroll
29,33,Pooled,25,7580.521739130435,Carroll
29,33,Hispanic,50,13225,Carroll
29,33,Hispanic,-9,13225,Carroll
29,33,Pooled,50,9405.348588863462,Carroll
29,33,White,-9,8397.052631578947,Carroll
29,33,White,50,8806,Carroll
29,33,White,75,10360,Carroll
29,33,Pooled,75,11230.17543859649,Carroll
29,33,Black,50,14365,Carroll
29,35,Pooled,75,10080,Carter
29,35,White,-9,6948.489795918367,Carter
29,35,Pooled,50,8061,Carter
29,35,Pooled,25,6042,Carter
29,35,White,25,6042,Carter
29,35,Pooled,-9,6948.489795918367,Carter
29,35,White,75,10080,Carter
29,35,White,50,8061,Carter
29,37,Black,75,26060,Cass
29,37,Pooled,-9,10031.45469659185,Cass
29,37,AIAN,50,12105,Cass
29,37,Hispanic,75,15130,Cass
29,37,AIAN,25,13630,Cass
29,37,Asian,25,10170,Cass
29,37,Hispanic,50,13300,Cass
29,37,AIAN,-9,12105,Cass
29,37,Hispanic,-9,13300,Cass
29,37,Pooled,25,8205.777777777777,Cass
29,37,AIAN,75,10580,Cass
29,37,Black,25,24190,Cass
29,37,White,50,9203,Cass
29,37,Hispanic,25,11470,Cass
29,37,White,75,10970,Cass
29,37,White,-9,9547.017699115044,Cass
29,37,Pooled,50,9756.829566854991,Cass
29,37,Asian,75,17840,Cass
29,37,Asian,50,14005,Cass
29,37,Black,50,25125,Cass
29,37,White,25,7436,Cass
29,37,Pooled,75,11307.8813559322,Cass
29,37,Black,-9,24882.59259259259,Cass
29,37,Asian,-9,14005,Cass
29,39,AIAN,25,7404,Cedar
29,39,AIAN,75,9988,Cedar
29,39,Pooled,25,7375.509433962264,Cedar
29,39,White,-9,8008.821917808219,Cedar
29,39,Hispanic,75,7703,Cedar
29,39,White,25,7372,Cedar
29,39,Pooled,75,9242.785714285714,Cedar
29,39,Pooled,-9,8020.987654320988,Cedar
29,39,Hispanic,25,7433,Cedar
29,39,Hispanic,-9,7568,Cedar
29,39,AIAN,-9,8696,Cedar
29,39,Pooled,50,8309.147574123988,Cedar
29,39,Hispanic,50,7568,Cedar
29,39,White,50,8340.5,Cedar
29,39,AIAN,50,8696,Cedar
29,39,White,75,9309,Cedar
29,41,Pooled,75,9106.636363636364,Chariton
29,41,Black,-9,25320,Chariton
29,41,Black,75,30930,Chariton
29,41,Pooled,25,7843.432835820896,Chariton
29,41,White,-9,7226.447368421052,Chariton
29,41,Pooled,-9,8412.909836065573,Chariton
29,41,Black,50,25320,Chariton
29,41,Pooled,50,8475.034599728629,Chariton
29,41,White,25,7090,Chariton
29,41,White,50,7242.5,Chariton
29,41,Black,25,19710,Chariton
29,41,White,75,7395,Chariton
29,43,AIAN,75,11280,Christian
29,43,Hispanic,-9,11618,Christian
29,43,AIAN,-9,8515.5,Christian
29,43,White,75,12660,Christian
29,43,AIAN,50,8515.5,Christian
29,43,Hispanic,25,15210,Christian
29,43,Hispanic,50,11618,Christian
29,43,Pooled,25,9071.065088757396,Christian
29,43,Black,75,32930,Christian
29,43,AIAN,25,5751,Christian
29,43,White,50,10850.5,Christian
29,43,Pooled,-9,10930.43786982248,Christian
29,43,Pooled,50,10930.43786982248,Christian
29,43,Black,25,8026,Christian
29,43,Asian,75,11690,Christian
29,43,Asian,-9,9161.5,Christian
29,43,Asian,50,9161.5,Christian
29,43,White,25,9041,Christian
29,43,White,-9,10850.5,Christian
29,43,Hispanic,75,8026,Christian
29,43,Pooled,75,12789.81065088757,Christian
29,43,Black,50,20478,Christian
29,43,Black,-9,20478,Christian
29,43,Asian,25,6633,Christian
29,45,White,-9,7735.428571428572,Clark
29,45,Pooled,75,10240,Clark
29,45,White,75,10240,Clark
29,45,White,25,5857,Clark
29,45,White,50,8048.5,Clark
29,45,Pooled,25,5857,Clark
29,45,Pooled,-9,7735.428571428572,Clark
29,45,Pooled,50,8048.5,Clark
29,47,Black,25,18010,Clay
29,47,White,25,8266,Clay
29,47,Hispanic,25,9529,Clay
29,47,Pooled,-9,10244.59156925257,Clay
29,47,Asian,-9,18341.62162162162,Clay
29,47,White,50,9403,Clay
29,47,Pooled,50,10020.20987742187,Clay
29,47,Asian,25,21130,Clay
29,47,Black,75,19580,Clay
29,47,Asian,50,18415,Clay
29,47,Black,-9,18572.83018867925,Clay
29,47,AIAN,-9,7283.5,Clay
29,47,Hispanic,-9,10878.90625,Clay
29,47,White,75,10540,Clay
29,47,Asian,75,15700,Clay
29,47,Pooled,25,9207.078277886498,Clay
29,47,White,-9,9761.110236220473,Clay
29,47,Black,50,18795,Clay
29,47,Hispanic,75,12070,Clay
29,47,Hispanic,50,10799.5,Clay
29,47,Pooled,75,10833.34147695725,Clay
29,47,AIAN,50,7283.5,Clay
29,47,AIAN,25,6909,Clay
29,47,AIAN,75,7658,Clay
29,49,Pooled,50,8961.944644611856,Clinton
29,49,AIAN,25,5788,Clinton
29,49,Hispanic,50,10190.5,Clinton
29,49,Pooled,75,9552.790697674418,Clinton
29,49,AIAN,50,17034,Clinton
29,49,Hispanic,25,7871,Clinton
29,49,White,-9,8516.344827586207,Clinton
29,49,White,25,8086,Clinton
29,49,Pooled,25,8371.098591549297,Clinton
29,49,Hispanic,-9,10190.5,Clinton
29,49,Black,75,15340,Clinton
29,49,Pooled,-9,9018.394904458599,Clinton
29,49,Black,-9,18030,Clinton
29,49,White,75,8866,Clinton
29,49,AIAN,75,28280,Clinton
29,49,Black,50,18030,Clinton
29,49,AIAN,-9,17034,Clinton
29,49,White,50,8476,Clinton
29,49,Black,25,20720,Clinton
29,49,Hispanic,75,12510,Clinton
29,51,Hispanic,50,16805,Cole
29,51,Pooled,25,11412.14285714286,Cole
29,51,AIAN,25,12120,Cole
29,51,Hispanic,25,14350,Cole
29,51,White,75,11190,Cole
29,51,Asian,25,16840,Cole
29,51,White,25,9569,Cole
29,51,Hispanic,75,19260,Cole
29,51,Pooled,75,11877.5911251981,Cole
29,51,Asian,75,14500,Cole
29,51,White,-9,10661.80898876405,Cole
29,51,AIAN,75,12840,Cole
29,51,Pooled,-9,11711.52905198777,Cole
29,51,AIAN,-9,12480,Cole
29,51,AIAN,50,12480,Cole
29,51,Asian,50,15670,Cole
29,51,White,50,10379.5,Cole
29,51,Asian,-9,15670,Cole
29,51,Pooled,50,11644.86699117048,Cole
29,51,Black,25,21950,Cole
29,51,Black,50,26950,Cole
29,51,Black,75,31950,Cole
29,51,Black,-9,24719.23076923077,Cole
29,51,Hispanic,-9,16805,Cole
29,53,Hispanic,50,15875,Cooper
29,53,Pooled,75,11315.08021390374,Cooper
29,53,White,-9,9516.62827225131,Cooper
29,53,White,50,9748.5,Cooper
29,53,Black,75,7840,Cooper
29,53,Hispanic,25,19040,Cooper
29,53,Pooled,-9,9847.704225352112,Cooper
29,53,Hispanic,75,12710,Cooper
29,53,Pooled,25,8699.589958158997,Cooper
29,53,White,25,7977,Cooper
29,53,Black,25,13590,Cooper
29,53,Black,-9,10920.35714285714,Cooper
29,53,White,75,11520,Cooper
29,53,Black,50,10715,Cooper
29,53,Hispanic,-9,15875,Cooper
29,53,Pooled,50,10007.33508603137,Cooper
29,55,Black,-9,13004.5,Crawford
29,55,Hispanic,-9,16908.5,Crawford
29,55,Pooled,-9,10019.90697674419,Crawford
29,55,White,25,8206,Crawford
29,55,AIAN,25,8673,Crawford
29,55,White,75,11780,Crawford
29,55,Hispanic,50,16908.5,Crawford
29,55,Pooled,25,8296.641975308641,Crawford
29,55,White,50,9993,Crawford
29,55,Black,75,16310,Crawford
29,55,White,-9,9488.974358974359,Crawford
29,55,Black,25,9699,Crawford
29,55,Hispanic,75,23900,Crawford
29,55,Black,50,13004.5,Crawford
29,55,Pooled,75,12927.91666666667,Crawford
29,55,AIAN,-9,15676.5,Crawford
29,55,Pooled,50,10612.27932098765,Crawford
29,55,Hispanic,25,9917,Crawford
